"bulan";"product_category_name";"product_category_name_englishh";"jumlah"
"2018-05";"artes_e_artesanato";"arts_and_craftmanship";1
"2018-06";"beleza_saude";"health_beauty";875
"2018-06";"cama_mesa_banho";"bed_bath_table";764
"2018-06";"utilidades_domesticas";"housewares";577
"2018-06";"relogios_presentes";"watches_gifts";477
"2018-06";"esporte_lazer";"sports_leisure";419
"2018-06";"moveis_decoracao";"furniture_decor";402
"2018-06";"informatica_acessorios";"computers_accessories";401
"2018-06";"automotivo";"auto";295
"2018-06";"bebes";"baby";223
"2018-06";"telefonia";"telephony";216
"2018-06";"eletronicos";"electronics";191
"2018-06";"brinquedos";"toys";190
"2018-06";"perfumaria";"perfumery";186
"2018-06";"ferramentas_jardim";"garden_tools";184
"2018-06";"pet_shop";"pet_shop";178
"2018-06";"papelaria";"stationery";167
"2018-06";"construcao_ferramentas_construcao";"construction_tools_construction";113
"2018-06";"cool_stuff";"cool_stuff";103
"2018-06";"fashion_bolsas_e_acessorios";"fashion_bags_accessories";87
"2018-06";"moveis_escritorio";"office_furniture";76
"2018-06";"casa_construcao";"home_construction";71
"2018-06";"eletrodomesticos";"home_appliances";65
"2018-06";"eletroportateis";"small_appliances";49
"2018-06";"instrumentos_musicais";"musical_instruments";47
"2018-06";"construcao_ferramentas_iluminacao";"construction_tools_lights";44
"2018-06";"consoles_games";"consoles_games";43
"2018-06";"livros_interesse_geral";"books_general_interest";38
"2018-06";"malas_acessorios";"luggage_accessories";36
"2018-06";"bebidas";"drinks";33
"2018-06";"moveis_sala";"furniture_living_room";29
"2018-06";"moveis_cozinha_area_de_servico_jantar_e_jardim";"kitchen_dining_laundry_garden_furniture";29
"2018-06";"artes";"art";28
"2018-06";"sinalizacao_e_seguranca";"signaling_and_security";27
"2018-06";"livros_tecnicos";"books_technical";26
"2018-06";"industria_comercio_e_negocios";"industry_commerce_and_business";26
"2018-06";"alimentos";"food";24
"2018-06";"";"Unknown";23
"2018-06";"audio";"audio";20
"2018-06";"eletrodomesticos_2";"home_appliances_2";19
"2018-06";"telefonia_fixa";"fixed_telephony";17
"2018-06";"casa_conforto";"home_confort";16
"2018-06";"construcao_ferramentas_seguranca";"construction_tools_safety";16
"2018-06";"climatizacao";"air_conditioning";15
"2018-06";"pcs";"computers";13
"2018-06";"cine_foto";"cine_photo";13
"2018-06";"alimentos_bebidas";"food_drink";11
"2018-06";"construcao_ferramentas_jardim";"costruction_tools_garden";11
"2018-06";"fashion_calcados";"fashion_shoes";10
"2018-06";"agro_industria_e_comercio";"agro_industry_and_commerce";10
"2018-06";"livros_importados";"books_imported";9
"2018-06";"moveis_quarto";"furniture_bedroom";9
"2018-06";"fashion_roupa_masculina";"fashion_male_clothing";7
"2018-06";"artigos_de_natal";"christmas_supplies";7
"2018-06";"market_place";"market_place";7
"2018-06";"fashion_underwear_e_moda_praia";"fashion_underwear_beach";7
"2018-06";"fraldas_higiene";"diapers_and_hygiene";7
"2018-06";"dvds_blu_ray";"dvds_blu_ray";6
"2018-06";"construcao_ferramentas_ferramentas";"costruction_tools_tools";4
"2018-06";"musica";"music";3
"2018-06";"portateis_casa_forno_e_cafe";"small_appliances_home_oven_and_coffee";3
"2018-06";"flores";"flowers";2
"2018-06";"artigos_de_festas";"party_supplies";2
"2018-06";"casa_conforto_2";"home_comfort_2";2
"2018-06";"tablets_impressao_imagem";"tablets_printing_image";1
"2018-06";"fashion_roupa_infanto_juvenil";"fashion_childrens_clothes";1
"2018-07";"beleza_saude";"health_beauty";770
"2018-07";"cama_mesa_banho";"bed_bath_table";617
"2018-07";"utilidades_domesticas";"housewares";564
"2018-07";"relogios_presentes";"watches_gifts";521
"2018-07";"esporte_lazer";"sports_leisure";460
"2018-07";"moveis_decoracao";"furniture_decor";436
"2018-07";"informatica_acessorios";"computers_accessories";418
"2018-07";"automotivo";"auto";341
"2018-07";"telefonia";"telephony";221
"2018-07";"bebes";"baby";214
"2018-07";"perfumaria";"perfumery";199
"2018-07";"papelaria";"stationery";190
"2018-07";"ferramentas_jardim";"garden_tools";177
"2018-07";"pet_shop";"pet_shop";158
"2018-07";"brinquedos";"toys";154
"2018-07";"eletronicos";"electronics";151
"2018-07";"construcao_ferramentas_construcao";"construction_tools_construction";115
"2018-07";"cool_stuff";"cool_stuff";115
"2018-07";"moveis_escritorio";"office_furniture";80
"2018-07";"eletrodomesticos";"home_appliances";78
"2018-07";"fashion_bolsas_e_acessorios";"fashion_bags_accessories";74
"2018-07";"alimentos";"food";64
"2018-07";"casa_construcao";"home_construction";60
"2018-07";"construcao_ferramentas_iluminacao";"construction_tools_lights";55
"2018-07";"malas_acessorios";"luggage_accessories";54
"2018-07";"moveis_sala";"furniture_living_room";54
"2018-07";"consoles_games";"consoles_games";49
"2018-07";"";"Unknown";47
"2018-07";"eletroportateis";"small_appliances";42
"2018-07";"instrumentos_musicais";"musical_instruments";36
"2018-07";"sinalizacao_e_seguranca";"signaling_and_security";29
"2018-07";"agro_industria_e_comercio";"agro_industry_and_commerce";27
"2018-07";"livros_tecnicos";"books_technical";26
"2018-07";"livros_interesse_geral";"books_general_interest";25
"2018-07";"casa_conforto";"home_confort";23
"2018-07";"eletrodomesticos_2";"home_appliances_2";23
"2018-07";"moveis_cozinha_area_de_servico_jantar_e_jardim";"kitchen_dining_laundry_garden_furniture";22
"2018-07";"audio";"audio";22
"2018-07";"construcao_ferramentas_jardim";"costruction_tools_garden";22
"2018-07";"artes";"art";21
"2018-07";"climatizacao";"air_conditioning";17
"2018-07";"alimentos_bebidas";"food_drink";17
"2018-07";"bebidas";"drinks";16
"2018-07";"portateis_casa_forno_e_cafe";"small_appliances_home_oven_and_coffee";15
"2018-07";"construcao_ferramentas_seguranca";"construction_tools_safety";15
"2018-07";"industria_comercio_e_negocios";"industry_commerce_and_business";14
"2018-07";"construcao_ferramentas_ferramentas";"costruction_tools_tools";12
"2018-07";"telefonia_fixa";"fixed_telephony";11
"2018-07";"artes_e_artesanato";"arts_and_craftmanship";11
"2018-07";"moveis_quarto";"furniture_bedroom";10
"2018-07";"pcs";"computers";8
"2018-07";"portateis_cozinha_e_preparadores_de_alimentos";"Unknown";8
"2018-07";"artigos_de_natal";"christmas_supplies";8
"2018-07";"livros_importados";"books_imported";7
"2018-07";"cine_foto";"cine_photo";7
"2018-07";"fashion_calcados";"fashion_shoes";5
"2018-07";"fashion_roupa_masculina";"fashion_male_clothing";5
"2018-07";"market_place";"market_place";4
"2018-07";"casa_conforto_2";"home_comfort_2";3
"2018-07";"fraldas_higiene";"diapers_and_hygiene";3
"2018-07";"musica";"music";3
"2018-07";"artigos_de_festas";"party_supplies";2
"2018-07";"fashion_underwear_e_moda_praia";"fashion_underwear_beach";2
"2018-07";"flores";"flowers";2
"2018-07";"pc_gamer";"Unknown";2
"2018-07";"moveis_colchao_e_estofado";"furniture_mattress_and_upholstery";1
"2018-07";"dvds_blu_ray";"dvds_blu_ray";1
"2018-08";"beleza_saude";"health_beauty";835
"2018-08";"cama_mesa_banho";"bed_bath_table";655
"2018-08";"utilidades_domesticas";"housewares";616
"2018-08";"esporte_lazer";"sports_leisure";471
"2018-08";"moveis_decoracao";"furniture_decor";430
"2018-08";"informatica_acessorios";"computers_accessories";415
"2018-08";"relogios_presentes";"watches_gifts";411
"2018-08";"automotivo";"auto";370
"2018-08";"telefonia";"telephony";271
"2018-08";"perfumaria";"perfumery";218
"2018-08";"bebes";"baby";212
"2018-08";"pet_shop";"pet_shop";198
"2018-08";"papelaria";"stationery";169
"2018-08";"brinquedos";"toys";165
"2018-08";"construcao_ferramentas_construcao";"construction_tools_construction";162
"2018-08";"ferramentas_jardim";"garden_tools";136
"2018-08";"fashion_bolsas_e_acessorios";"fashion_bags_accessories";126
"2018-08";"eletronicos";"electronics";119
"2018-08";"cool_stuff";"cool_stuff";119
"2018-08";"alimentos";"food";115
"2018-08";"malas_acessorios";"luggage_accessories";64
"2018-08";"eletrodomesticos";"home_appliances";63
"2018-08";"construcao_ferramentas_iluminacao";"construction_tools_lights";62
"2018-08";"consoles_games";"consoles_games";59
"2018-08";"casa_construcao";"home_construction";48
"2018-08";"instrumentos_musicais";"musical_instruments";41
"2018-08";"moveis_sala";"furniture_living_room";40
"2018-08";"livros_interesse_geral";"books_general_interest";36
"2018-08";"";"Unknown";31
"2018-08";"moveis_escritorio";"office_furniture";30
"2018-08";"livros_tecnicos";"books_technical";29
"2018-08";"bebidas";"drinks";27
"2018-08";"audio";"audio";26
"2018-08";"construcao_ferramentas_seguranca";"construction_tools_safety";25
"2018-08";"construcao_ferramentas_jardim";"costruction_tools_garden";23
"2018-08";"eletroportateis";"small_appliances";23
"2018-08";"sinalizacao_e_seguranca";"signaling_and_security";22
"2018-08";"climatizacao";"air_conditioning";21
"2018-08";"alimentos_bebidas";"food_drink";21
"2018-08";"moveis_cozinha_area_de_servico_jantar_e_jardim";"kitchen_dining_laundry_garden_furniture";20
"2018-08";"agro_industria_e_comercio";"agro_industry_and_commerce";18
"2018-08";"artes";"art";18
"2018-08";"portateis_casa_forno_e_cafe";"small_appliances_home_oven_and_coffee";17
"2018-08";"casa_conforto";"home_confort";16
"2018-08";"artigos_de_festas";"party_supplies";14
"2018-08";"construcao_ferramentas_ferramentas";"costruction_tools_tools";14
"2018-08";"eletrodomesticos_2";"home_appliances_2";14
"2018-08";"moveis_quarto";"furniture_bedroom";12
"2018-08";"pcs";"computers";12
"2018-08";"industria_comercio_e_negocios";"industry_commerce_and_business";10
"2018-08";"artigos_de_natal";"christmas_supplies";10
"2018-08";"telefonia_fixa";"fixed_telephony";10
"2018-08";"cine_foto";"cine_photo";9
"2018-08";"artes_e_artesanato";"arts_and_craftmanship";9
"2018-08";"market_place";"market_place";8
"2018-08";"musica";"music";6
"2018-08";"portateis_cozinha_e_preparadores_de_alimentos";"Unknown";4
"2018-08";"fashion_calcados";"fashion_shoes";3
"2018-08";"fraldas_higiene";"diapers_and_hygiene";3
"2018-08";"fashion_roupa_feminina";"fashio_female_clothing";3
"2018-08";"fashion_roupa_masculina";"fashion_male_clothing";3
"2018-08";"fashion_underwear_e_moda_praia";"fashion_underwear_beach";1
"2018-08";"livros_importados";"books_imported";1
"2018-08";"pc_gamer";"Unknown";1
"2018-08";"dvds_blu_ray";"dvds_blu_ray";1
"2018-08";"fashion_esporte";"fashion_sport";1
